Home Team Name, Outcome, Home Team Goals, Away Team Goals, Goal Diff, X1, X2, Away Team Name, Location, Date
Australia,won,33,28,+5,21,21,Wales,Millennium Stadium,8 Nov 2014
New Zealand,won,24,21,+3,11,14,England,Twickenham,8 Nov 2014
England,lost,21,24,-3,14,11,New Zealand,Twickenham,8 Nov 2014
Wales,lost,28,33,-5,21,21,Australia,Millennium Stadium,8 Nov 2014
United States of America,won,27,17,+10,17,3,Romania,Bucharest,8 Nov 2014
Romania,lost,17,27,-10,3,17,USA,Bucharest,8 Nov 2014
France,won,40,15,+25,14,0,Fiji,Marseille,8 Nov 2014
Fiji,lost,15,40,-25,0,14,France,Marseille,8 Nov 2014
Ireland,won,29,15,+14,6,3,South Africa,Lansdowne Road,8 Nov 2014
Scotland,won,41,31,+10,24,10,Argentina,Murrayfield,8 Nov 2014
Argentina,lost,31,41,-10,10,24,Scotland,Murrayfield,8 Nov 2014
South Africa,lost,15,29,-14,3,6,Ireland,Lansdowne Road,8 Nov 2014
Argentina,won,20,18,+2,10,12,Italy,Genova,14 Nov 2014
Italy,lost,18,20,-2,12,10,Argentina,Genova,14 Nov 2014
Samoa,won,23,13,+10,9,3,Canada,Vannes,14 Nov 2014
Canada,lost,13,23,-10,3,9,Samoa,Vannes,14 Nov 2014
Russia,won,39,27,+12,29,10,Hong Kong,Hong Kong,15 Nov 2014
Hong Kong,lost,27,39,-12,10,29,Russia,Hong Kong,15 Nov 2014
Moldova,won,48,25,+23,31,13,Poland,Chisinau,15 Nov 2014
Poland,lost,25,48,-23,13,31,Moldova,Chisinau,15 Nov 2014
Latvia,won,39,20,+19,15,10,Cyprus,Riga,15 Nov 2014
Cyprus,lost,20,39,-19,10,15,Latvia,Riga,15 Nov 2014
Belgium,won,25,10,+15,6,7,Ukraine,Namur,15 Nov 2014
Ukraine,lost,10,25,-15,7,6,Belgium,Namur,15 Nov 2014
Japan,won,18,13,+5,9,10,Romania,Bucharest,15 Nov 2014
Romania,lost,13,18,-5,10,9,Japan,Bucharest,15 Nov 2014
South Africa,won,31,28,+3,13,6,England,Twickenham,15 Nov 2014
Wales,won,17,13,+4,17,6,Fiji,Millennium Stadium,15 Nov 2014
England,lost,28,31,-3,6,13,South Africa,Twickenham,15 Nov 2014
Fiji,lost,13,17,-4,6,17,Wales,Millennium Stadium,15 Nov 2014
Tonga,won,40,12,+28,14,12,USA,Gloucester,15 Nov 2014
United States of America,lost,12,40,-28,12,14,Tonga,Gloucester,15 Nov 2014
New Zealand,won,24,16,+8,14,10,Scotland,Murrayfield,15 Nov 2014
Scotland,lost,16,24,-8,10,14,New Zealand,Murrayfield,15 Nov 2014
France,won,29,26,+3,17,16,Australia,Stade de France,15 Nov 2014
Australia,lost,26,29,-3,16,17,France,Stade de France,15 Nov 2014
Ireland,won,49,7,+42,9,0,Georgia,Lansdowne Road,16 Nov 2014
Georgia,lost,7,49,-42,0,9,Ireland,Lansdowne Road,16 Nov 2014
